site,date,depth_m,diver,time,lesion_count
Daaibooi,3/15/22,5,Cheyenna,0:53,5
Daaibooi,3/15/22,5,Cheyenna,1:38,1
Daaibooi,3/15/22,5,Cheyenna,0:40,10
Daaibooi,3/15/22,5,Cheyenna,0:18,8
Daaibooi,3/15/22,5,Cheyenna,7:02,2
Daaibooi,3/15/22,5,Cheyenna,2:03,0
Daaibooi,3/15/22,5,Cheyenna,4:34,4
Daaibooi,3/15/22,5,Cheyenna,7:16,5
Daaibooi,3/15/22,5,Cheyenna,4:23,6
Daaibooi,3/15/22,5,Cheyenna,1:19,7
Daaibooi,3/15/22,5,Cheyenna,1:16,10
Daaibooi,3/15/22,5,Cheyenna,1:07,5
Daaibooi,3/15/22,5,Cheyenna,1:44,3
Daaibooi,3/15/22,5,Cheyenna,6:43,0
Daaibooi,3/15/22,5,Cheyenna,1:35,2
Daaibooi,3/15/22,5,Cheyenna,3:18,3
Daaibooi,3/15/22,5,Cheyenna,4:09,10
Daaibooi,3/15/22,5,Cheyenna,6:41,0
Daaibooi,3/15/22,5,Cheyenna,6:55,2
Daaibooi,3/15/22,5,Cheyenna,3:36,6
Daaibooi,3/15/22,5,Cheyenna,6:25,6
Daaibooi,3/15/22,5,Cheyenna,2:13,3
Daaibooi,3/15/22,5,Cheyenna,4:14,2
Daaibooi,3/15/22,5,Cheyenna,5:20,2
Daaibooi,3/15/22,5,Nicole,3:06,2
Daaibooi,3/15/22,5,Nicole,8:01,4
Daaibooi,3/15/22,5,Nicole,4:00,1
Daaibooi,3/15/22,5,Nicole,6:09,1
Daaibooi,3/15/22,5,Nicole,0:22,1
Daaibooi,3/15/22,5,Nicole,7:13,0
Daaibooi,3/15/22,5,Nicole,6:49,3
Daaibooi,3/15/22,5,Nicole,7:45,0
Daaibooi,3/15/22,5,Nicole,8:01,18
Daaibooi,3/15/22,5,Nicole,1:14,1
Daaibooi,3/15/22,5,Nicole,7:53,5
Daaibooi,3/15/22,5,Nicole,3:14,0
Daaibooi,3/15/22,5,Nicole,2:14,0
Daaibooi,3/15/22,5,Nicole,5:52,10
Daaibooi,3/15/22,5,Nicole,1:59,6
Daaibooi,3/15/22,5,Nicole,6:40,1
Daaibooi,3/15/22,5,Nicole,8:06,13
Daaibooi,3/15/22,5,Nicole,8:25,6
Daaibooi,3/15/22,5,Nicole,0:05,3
Daaibooi,3/15/22,5,Nicole,0:36,0
Daaibooi,3/15/22,5,Nicole,8:35,0
Daaibooi,3/15/22,5,Nicole,5:22,0
Daaibooi,3/15/22,5,Nicole,2:17,25
Daaibooi,3/15/22,5,Nicole,5:46,4
Daaibooi,3/15/22,5,Nicole,4:54,9
Double Reef,4/28/22,2,Cheyenna,0:49,4
Double Reef,4/28/22,2,Cheyenna,0:15,4
Double Reef,4/28/22,2,Cheyenna,3:24,0
Double Reef,4/28/22,2,Cheyenna,0:19,4
Double Reef,4/28/22,2,Cheyenna,3:58,3
Double Reef,4/28/22,2,Cheyenna,3:30,2
Double Reef,4/28/22,2,Cheyenna,0:52,2
Double Reef,4/28/22,2,Cheyenna,3:54,2
Double Reef,4/28/22,2,Cheyenna,1:10,27
Double Reef,4/28/22,2,Cheyenna,4:17,2
Double Reef,4/28/22,2,Cheyenna,2:35,0
Double Reef,4/28/22,2,Cheyenna,2:43,2
Double Reef,4/28/22,2,Cheyenna,5:04,9
Double Reef,4/28/22,2,Cheyenna,2:19,2
Double Reef,4/28/22,2,Cheyenna,1:48,0
Double Reef,4/28/22,2,Cheyenna,3:44,6
Double Reef,4/28/22,2,Cheyenna,2:35,1
Double Reef,4/28/22,2,Cheyenna,1:19,0
Double Reef,4/28/22,2,Cheyenna,3:49,0
Double Reef,4/28/22,2,Cheyenna,5:04,3
Double Reef,4/28/22,2,Cheyenna,0:39,10
Double Reef,4/28/22,2,Cheyenna,3:39,0
Double Reef,4/28/22,2,Cheyenna,2:24,0
Double Reef,4/28/22,2,Cheyenna,4:58,2
Double Reef,4/28/22,2,Pieter,0:55,1
Double Reef,4/28/22,2,Pieter,4:50,2
Double Reef,4/28/22,2,Pieter,0:30,1
Double Reef,4/28/22,2,Pieter,0:32,3
Double Reef,4/28/22,2,Pieter,0:15,21
Double Reef,4/28/22,2,Pieter,1:38,2
Double Reef,4/28/22,2,Pieter,0:18,9
Double Reef,4/28/22,2,Pieter,2:04,2
Double Reef,4/28/22,2,Pieter,3:54,1
Double Reef,4/28/22,2,Pieter,2:28,2
Double Reef,4/28/22,2,Pieter,2:28,1
Double Reef,4/28/22,2,Pieter,2:38,3
Double Reef,4/28/22,2,Pieter,0:33,1
Double Reef,4/28/22,2,Pieter,2:56,0
Double Reef,4/28/22,2,Pieter,2:56,0
Double Reef,4/28/22,2,Pieter,0:57,9
Double Reef,4/28/22,2,Pieter,1:18,2
Double Reef,4/28/22,2,Pieter,1:00,9
Double Reef,4/28/22,2,Pieter,3:45,0
Double Reef,4/28/22,2,Pieter,3:04,2
Double Reef,4/28/22,2,Pieter,3:35,2
Double Reef,4/28/22,2,Pieter,1:40,0
Double Reef,4/28/22,2,Pieter,0:30,1
Double Reef,4/28/22,2,Pieter,0:30,2
Double Reef,4/28/22,2,Pieter,0:30,5
Double Reef,4/28/22,2,Pieter,4:50,5
Double Reef,4/28/22,2,Pieter,0:40,3
Double Reef,4/28/22,2,Pieter,1:00,6
Double Reef,4/28/22,2,Pieter,1:12,9
Double Reef,4/28/22,2,Pieter,1:14,12
Double Reef,4/28/22,2,Pieter,3:37,1
Double Reef,4/28/22,2,Pieter,3:43,6
Double Reef,4/28/22,2,Pieter,0:18,3
Double Reef,4/28/22,2,Pieter,2:56,0
Double Reef,4/28/22,2,Pieter,0:30,2
Double Reef,4/28/22,2,Pieter,0:18,0
Double Reef,4/28/22,2,Pieter,0:18,2
Double Reef,4/28/22,2,Pieter,4:50,0
Double Reef,4/28/22,2,Pieter,0:58,1
Double Reef,4/28/22,2,Pieter,4:59,4
Double Reef,4/28/22,2,Pieter,2:09,0
Double Reef,4/28/22,2,Pieter,0:18,2
Double Reef,4/28/22,2,Pieter,0:18,0
Double Reef,4/28/22,2,Pieter,1:26,4
Double Reef,4/28/22,2,Pieter,0:18,0
Double Reef,4/28/22,2,Pieter,2:32,7
Double Reef,4/28/22,2,Pieter,3:42,1
Double Reef,4/28/22,2,Pieter,3:26,2
Double Reef,4/28/22,2,Pieter,3:13,0
Double Reef,4/28/22,2,Pieter,0:18,1
Double Reef,4/28/22,5,Cheyenna,1:33,9
Double Reef,4/28/22,5,Cheyenna,1:40,3
Double Reef,4/28/22,5,Cheyenna,1:15,0
Double Reef,4/28/22,5,Cheyenna,3:24,3
Double Reef,4/28/22,5,Cheyenna,1:31,1
Double Reef,4/28/22,5,Cheyenna,1:40,0
Double Reef,4/28/22,5,Cheyenna,4:47,1
Double Reef,4/28/22,5,Cheyenna,3:21,2
Double Reef,4/28/22,5,Cheyenna,0:21,3
Double Reef,4/28/22,5,Cheyenna,0:23,1
Double Reef,4/28/22,5,Cheyenna,1:02,2
Double Reef,4/28/22,5,Cheyenna,0:34,0
Double Reef,4/28/22,5,Cheyenna,1:28,0
Double Reef,4/28/22,5,Cheyenna,2:41,2
Double Reef,4/28/22,5,Cheyenna,1:40,0
Double Reef,4/28/22,5,Cheyenna,3:24,1
Double Reef,4/28/22,5,Cheyenna,4:48,3
Double Reef,4/28/22,5,Cheyenna,3:06,5
Double Reef,4/28/22,5,Cheyenna,1:45,2
Double Reef,4/28/22,5,Cheyenna,2:17,0
Double Reef,4/28/22,5,Cheyenna,2:17,0
Double Reef,4/28/22,5,Cheyenna,1:53,1
Double Reef,4/28/22,5,Cheyenna,3:33,2
Double Reef,4/28/22,5,Cheyenna,2:31,2
Double Reef,4/28/22,5,Cheyenna,1:53,0
Double Reef,4/28/22,5,Cheyenna,2:56,0
Double Reef,4/28/22,5,Cheyenna,1:11,7
Double Reef,4/28/22,5,Cheyenna,3:24,2
Double Reef,4/28/22,5,Cheyenna,4:37,1
Double Reef,4/28/22,5,Cheyenna,3:27,11
Double Reef,4/28/22,5,Cheyenna,2:54,5
Double Reef,4/28/22,5,Cheyenna,0:57,3
Double Reef,4/28/22,5,Cheyenna,1:44,1
Double Reef,4/28/22,5,Cheyenna,3:16,2
Double Reef,4/28/22,5,Cheyenna,3:56,0
Double Reef,4/28/22,5,Cheyenna,2:48,0
Double Reef,4/28/22,5,Cheyenna,4:33,0
Double Reef,4/28/22,5,Cheyenna,1:55,0
Double Reef,4/28/22,5,Cheyenna,1:40,0
Double Reef,4/28/22,5,Cheyenna,4:50,12
Double Reef,4/28/22,5,Cheyenna,2:47,6
Double Reef,4/28/22,5,Cheyenna,2:59,4
Double Reef,4/28/22,5,Cheyenna,2:07,1
Double Reef,4/28/22,5,Cheyenna,2:18,14
Double Reef,4/28/22,5,Cheyenna,1:46,0
Double Reef,4/28/22,5,Cheyenna,2:33,12
Double Reef,4/28/22,5,Cheyenna,4:32,1
Double Reef,4/28/22,5,Cheyenna,2:07,2
Double Reef,4/28/22,5,Pieter,0:43,4
Double Reef,4/28/22,5,Pieter,4:33,16
Double Reef,4/28/22,5,Pieter,0:08,0
Double Reef,4/28/22,5,Pieter,0:20,1
Double Reef,4/28/22,5,Pieter,0:18,5
Double Reef,4/28/22,5,Pieter,1:24,4
Double Reef,4/28/22,5,Pieter,3:11,4
Double Reef,4/28/22,5,Pieter,2:46,5
Double Reef,4/28/22,5,Pieter,3:33,3
Double Reef,4/28/22,5,Pieter,0:09,4
Double Reef,4/28/22,5,Pieter,4:11,1
Double Reef,4/28/22,5,Pieter,2:58,2
Double Reef,4/28/22,5,Pieter,2:58,6
Double Reef,4/28/22,5,Pieter,2:58,2
Double Reef,4/28/22,5,Pieter,2:58,13
Double Reef,4/28/22,5,Pieter,2:58,7
Double Reef,4/28/22,5,Pieter,0:54,0
Double Reef,4/28/22,5,Pieter,1:38,5
Double Reef,4/28/22,5,Pieter,4:05,1
Eastpoint,5/19/22,2,Cheyenna,5:34,0
Eastpoint,5/19/22,2,Cheyenna,3:50,0
Eastpoint,5/19/22,2,Cheyenna,3:42,1
Eastpoint,5/19/22,2,Cheyenna,5:31,1
Eastpoint,5/19/22,2,Cheyenna,5:31,2
Eastpoint,5/19/22,2,Cheyenna,5:31,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,4:16,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,5:31,0
Eastpoint,5/19/22,2,Cheyenna,4:13,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,3:36,0
Eastpoint,5/19/22,2,Cheyenna,3:03,0
Eastpoint,5/19/22,2,Cheyenna,3:33,0
Eastpoint,5/19/22,2,Cheyenna,5:31,1
Eastpoint,5/19/22,2,Cheyenna,5:34,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,4:34,0
Eastpoint,5/19/22,2,Cheyenna,4:51,0
Eastpoint,5/19/22,2,Cheyenna,0:45,1
Eastpoint,5/19/22,2,Cheyenna,5:07,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,1:46,0
Eastpoint,5/19/22,2,Cheyenna,5:31,0
Eastpoint,5/19/22,2,Cheyenna,5:31,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,2:57,1
Eastpoint,5/19/22,2,Cheyenna,4:07,0
Eastpoint,5/19/22,2,Cheyenna,4:40,0
Eastpoint,5/19/22,2,Cheyenna,6:02,1
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,4:58,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,2:40,0
Eastpoint,5/19/22,2,Cheyenna,2:36,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,0:45,1
Eastpoint,5/19/22,2,Cheyenna,5:31,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,1:36,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,0:45,0
Eastpoint,5/19/22,2,Cheyenna,2:33,0
Eastpoint,5/19/22,2,Pieter,3:27,0
Eastpoint,5/19/22,2,Pieter,4:38,0
Eastpoint,5/19/22,2,Pieter,4:48,1
Eastpoint,5/19/22,2,Pieter,4:48,0
Eastpoint,5/19/22,2,Pieter,3:16,0
Eastpoint,5/19/22,2,Pieter,3:15,0
Eastpoint,5/19/22,2,Pieter,4:36,0
Eastpoint,5/19/22,2,Pieter,4:39,0
Eastpoint,5/19/22,2,Pieter,2:46,0
Eastpoint,5/19/22,2,Pieter,4:48,0
Eastpoint,5/19/22,2,Pieter,4:48,1
Eastpoint,5/19/22,2,Pieter,4:48,0
Eastpoint,5/19/22,2,Pieter,4:48,0
Eastpoint,5/19/22,2,Pieter,2:14,0
Eastpoint,5/19/22,2,Pieter,2:31,0
Eastpoint,5/19/22,2,Pieter,0:26,0
Eastpoint,5/19/22,2,Pieter,3:08,0
Eastpoint,5/19/22,2,Pieter,3:49,0
Eastpoint,5/19/22,2,Pieter,4:13,0
Eastpoint,5/19/22,2,Pieter,0:47,0
Eastpoint,5/19/22,2,Pieter,4:24,1
Eastpoint,5/19/22,2,Pieter,5:36,0
Eastpoint,5/19/22,2,Pieter,6:01,4
Eastpoint,5/19/22,2,Pieter,1:59,0
Eastpoint,5/19/22,2,Pieter,4:08,1
Eastpoint,5/19/22,2,Pieter,1:06,0
Eastpoint,5/19/22,2,Pieter,1:24,0
Eastpoint,5/19/22,2,Pieter,4:48,1
Eastpoint,5/19/22,2,Pieter,0:45,0
Eastpoint,5/19/22,2,Pieter,3:55,0
Eastpoint,5/19/22,2,Pieter,3:21,0
Eastpoint,5/19/22,2,Pieter,0:35,0
Eastpoint,5/19/22,2,Pieter,3:44,0
Eastpoint,5/19/22,2,Pieter,5:32,0
Eastpoint,5/19/22,2,Pieter,4:13,0
Eastpoint,5/19/22,2,Pieter,2:47,0
Eastpoint,5/19/22,2,Pieter,3:49,0
Eastpoint,5/19/22,5,Cheyenna,2:32,0
Eastpoint,5/19/22,5,Cheyenna,2:10,0
Eastpoint,5/19/22,5,Cheyenna,6:33,1
Eastpoint,5/19/22,5,Cheyenna,8:26,0
Eastpoint,5/19/22,5,Cheyenna,7:44,2
Eastpoint,5/19/22,5,Cheyenna,8:32,2
Eastpoint,5/19/22,5,Cheyenna,2:06,0
Eastpoint,5/19/22,5,Cheyenna,9:06,0
Eastpoint,5/19/22,5,Cheyenna,3:10,0
Eastpoint,5/19/22,5,Cheyenna,3:41,0
Eastpoint,5/19/22,5,Cheyenna,0:45,0
Eastpoint,5/19/22,5,Cheyenna,3:03,0
Eastpoint,5/19/22,5,Cheyenna,6:24,0
Eastpoint,5/19/22,5,Cheyenna,0:25,0
Eastpoint,5/19/22,5,Cheyenna,2:39,0
Eastpoint,5/19/22,5,Cheyenna,3:45,0
Eastpoint,5/19/22,5,Cheyenna,2:02,0
Eastpoint,5/19/22,5,Cheyenna,10:12,0
Eastpoint,5/19/22,5,Cheyenna,7:30,0
Eastpoint,5/19/22,5,Cheyenna,1:31,1
Eastpoint,5/19/22,5,Cheyenna,3:14,0
Eastpoint,5/19/22,5,Cheyenna,2:49,0
Eastpoint,5/19/22,5,Cheyenna,2:47,0
Eastpoint,5/19/22,5,Cheyenna,6:34,0
Eastpoint,5/19/22,5,Cheyenna,4:57,0
Eastpoint,5/19/22,5,Cheyenna,5:29,0
Eastpoint,5/19/22,5,Cheyenna,2:19,2
Eastpoint,5/19/22,5,Cheyenna,2:18,0
Eastpoint,5/19/22,5,Cheyenna,2:03,3
Eastpoint,5/19/22,5,Cheyenna,1:54,0
Eastpoint,5/19/22,5,Cheyenna,2:09,0
Eastpoint,5/19/22,5,Cheyenna,2:52,0
Eastpoint,5/19/22,5,Cheyenna,0:25,1
Eastpoint,5/19/22,5,Cheyenna,2:51,0
Eastpoint,5/19/22,5,Pieter,4:25,0
Eastpoint,5/19/22,5,Pieter,1:56,1
Eastpoint,5/19/22,5,Pieter,6:45,0
Eastpoint,5/19/22,5,Pieter,4:21,0
Eastpoint,5/19/22,5,Pieter,8:17,0
Eastpoint,5/19/22,5,Pieter,1:54,1
Eastpoint,5/19/22,5,Pieter,6:46,0
Eastpoint,5/19/22,5,Pieter,1:53,0
Eastpoint,5/19/22,5,Pieter,2:50,0
Eastpoint,5/19/22,5,Pieter,7:05,0
Eastpoint,5/19/22,5,Pieter,5:48,0
Eastpoint,5/19/22,5,Pieter,6:18,0
Eastpoint,5/19/22,5,Pieter,1:12,0
Eastpoint,5/19/22,5,Pieter,5:37,0
Eastpoint,5/19/22,5,Pieter,0:17,1
Eastpoint,5/19/22,5,Pieter,0:57,0
Eastpoint,5/19/22,5,Pieter,3:08,2
Eastpoint,5/19/22,5,Pieter,0:17,0
Eastpoint,5/19/22,5,Pieter,2:06,0
Eastpoint,5/19/22,5,Pieter,3:42,4
Eastpoint,5/19/22,5,Pieter,6:10,0
Eastpoint,5/19/22,5,Pieter,2:08,0
Eastpoint,5/19/22,5,Pieter,0:28,1
Eastpoint,5/19/22,5,Pieter,1:02,0
Eastpoint,5/19/22,5,Pieter,6:56,0
Eastpoint,5/19/22,5,Pieter,5:35,0
Eastpoint,5/19/22,5,Pieter,0:09,1
Eastpoint,5/19/22,5,Pieter,4:58,1
Eastpoint,5/19/22,5,Pieter,1:02,2
Eastpoint,5/19/22,5,Pieter,1:36,0
Eastpoint,5/19/22,5,Pieter,1:43,0
Eastpoint,5/19/22,5,Pieter,0:57,0
Eastpoint,5/19/22,5,Pieter,4:07,0
Eastpoint,5/19/22,5,Pieter,4:40,0
Eastpoint,5/19/22,5,Pieter,2:03,2
Eastpoint,5/19/22,5,Pieter,1:53,2
Eastpoint,5/19/22,5,Pieter,7:42,0
Eastpoint,5/19/22,5,Pieter,6:11,0
Eastpoint,5/19/22,5,Pieter,2:55,0
Eastpoint,5/19/22,5,Pieter,1:01,0
Playa Jeremi,4/25/22,2,Cheyenna,0:20,1
Playa Jeremi,4/25/22,2,Cheyenna,1:25,1
Playa Jeremi,4/25/22,2,Cheyenna,2:53,1
Playa Jeremi,4/25/22,2,Cheyenna,4:05,2
Playa Jeremi,4/25/22,2,Cheyenna,0:12,15
Playa Jeremi,4/25/22,2,Cheyenna,4:41,3
Playa Jeremi,4/25/22,2,Cheyenna,1:00,2
Playa Jeremi,4/25/22,2,Cheyenna,1:45,0
Playa Jeremi,4/25/22,2,Cheyenna,0:47,1
Playa Jeremi,4/25/22,2,Cheyenna,0:38,2
Playa Jeremi,4/25/22,2,Cheyenna,2:20,10
Playa Jeremi,4/25/22,2,Cheyenna,1:34,9
Playa Jeremi,4/25/22,2,Cheyenna,3:49,11
Playa Jeremi,4/25/22,2,Cheyenna,4:27,26
Playa Jeremi,4/25/22,2,Cheyenna,2:39,0
Playa Jeremi,4/25/22,2,Cheyenna,3:01,14
Playa Jeremi,4/25/22,2,Cheyenna,0:46,0
Playa Jeremi,4/25/22,2,Cheyenna,3:25,8
Playa Jeremi,4/25/22,2,Cheyenna,4:21,3
Playa Jeremi,4/25/22,2,Cheyenna,4:36,1
Playa Jeremi,4/25/22,2,Cheyenna,3:17,7
Playa Jeremi,4/25/22,2,Cheyenna,1:05,1
Playa Jeremi,4/25/22,2,Cheyenna,2:24,13
Playa Jeremi,4/25/22,2,Cheyenna,1:19,7
Playa Jeremi,4/25/22,2,Cheyenna,0:52,0
Playa Jeremi,4/25/22,2,Cheyenna,2:06,7
Playa Jeremi,4/25/22,2,Cheyenna,2:52,10
Playa Jeremi,4/25/22,2,Cheyenna,1:29,0
Playa Jeremi,4/25/22,2,Cheyenna,2:58,0
Playa Jeremi,4/25/22,2,Cheyenna,0:23,22
Playa Jeremi,4/25/22,2,Cheyenna,0:36,0
Playa Jeremi,4/25/22,2,Cheyenna,2:15,12
Playa Jeremi,4/25/22,2,Cheyenna,4:19,2
Playa Jeremi,4/25/22,2,Cheyenna,1:13,0
Playa Jeremi,4/25/22,2,Cheyenna,2:31,7
Playa Jeremi,4/25/22,2,Cheyenna,0:53,2
Playa Jeremi,4/25/22,2,Phaedra,2:43,2
Playa Jeremi,4/25/22,2,Phaedra,2:10,15
Playa Jeremi,4/25/22,2,Phaedra,3:27,15
Playa Jeremi,4/25/22,2,Phaedra,0:43,15
Playa Jeremi,4/25/22,2,Phaedra,1:19,24
Playa Jeremi,4/25/22,2,Phaedra,1:02,1
Playa Jeremi,4/25/22,2,Phaedra,2:35,1
Playa Jeremi,4/25/22,2,Phaedra,2:31,1
Playa Jeremi,4/25/22,2,Phaedra,1:53,5
Playa Jeremi,4/25/22,2,Phaedra,2:09,13
Playa Jeremi,4/25/22,2,Phaedra,4:17,0
Playa Jeremi,4/25/22,2,Phaedra,3:16,0
Playa Jeremi,4/25/22,2,Phaedra,1:30,5
Playa Jeremi,4/25/22,2,Phaedra,2:43,0
Playa Jeremi,4/25/22,2,Phaedra,4:15,2
Playa Jeremi,4/25/22,2,Phaedra,4:41,2
Playa Jeremi,4/25/22,2,Phaedra,2:12,8
Playa Jeremi,4/25/22,2,Phaedra,1:01,10
Playa Jeremi,4/25/22,2,Phaedra,3:34,0
Playa Jeremi,4/25/22,2,Phaedra,0:23,23
Playa Jeremi,4/25/22,2,Phaedra,2:10,20
Playa Jeremi,4/25/22,2,Phaedra,2:04,2
Playa Jeremi,4/25/22,2,Phaedra,0:51,34
Playa Jeremi,4/25/22,5,Cheyenna,3:25,1
Playa Jeremi,4/25/22,5,Cheyenna,2:06,30
Playa Jeremi,4/25/22,5,Cheyenna,4:37,7
Playa Jeremi,4/25/22,5,Cheyenna,5:29,5
Playa Jeremi,4/25/22,5,Cheyenna,4:18,7
Playa Jeremi,4/25/22,5,Cheyenna,5:09,6
Playa Jeremi,4/25/22,5,Cheyenna,3:27,15
Playa Jeremi,4/25/22,5,Cheyenna,1:14,3
Playa Jeremi,4/25/22,5,Cheyenna,2:19,5
Playa Jeremi,4/25/22,5,Cheyenna,5:14,6
Playa Jeremi,4/25/22,5,Cheyenna,1:27,4
Playa Jeremi,4/25/22,5,Cheyenna,2:17,8
Playa Jeremi,4/25/22,5,Cheyenna,1:44,25
Playa Jeremi,4/25/22,5,Cheyenna,1:41,7
Playa Jeremi,4/25/22,5,Cheyenna,5:52,11
Playa Jeremi,4/25/22,5,Cheyenna,5:14,4
Playa Jeremi,4/25/22,5,Cheyenna,5:33,0
Playa Jeremi,4/25/22,5,Cheyenna,0:15,0
Playa Jeremi,4/25/22,5,Cheyenna,3:02,1
Playa Jeremi,4/25/22,5,Cheyenna,1:12,8
Playa Jeremi,4/25/22,5,Cheyenna,3:30,3
Playa Jeremi,4/25/22,5,Cheyenna,1:16,2
Playa Jeremi,4/25/22,5,Cheyenna,0:41,5
Playa Jeremi,4/25/22,5,Cheyenna,3:39,6
Playa Jeremi,4/25/22,5,Cheyenna,4:50,1
Playa Jeremi,4/25/22,5,Cheyenna,3:01,0
Playa Jeremi,4/25/22,5,Cheyenna,1:12,0
Playa Jeremi,4/25/22,5,Cheyenna,1:22,6
Playa Jeremi,4/25/22,5,Cheyenna,1:09,3
Playa Jeremi,4/25/22,5,Cheyenna,2:59,6
Playa Jeremi,4/25/22,5,Cheyenna,3:58,12
Playa Jeremi,4/25/22,5,Phaedra,1:34,8
Playa Jeremi,4/25/22,5,Phaedra,5:51,4
Playa Jeremi,4/25/22,5,Phaedra,5:46,0
Playa Jeremi,4/25/22,5,Phaedra,4:36,0
Playa Jeremi,4/25/22,5,Phaedra,1:08,11
Playa Jeremi,4/25/22,5,Phaedra,4:23,6
Playa Jeremi,4/25/22,5,Phaedra,2:28,8
Playa Jeremi,4/25/22,5,Phaedra,5:22,0
Playa Jeremi,4/25/22,5,Phaedra,2:08,0
Playa Jeremi,4/25/22,5,Phaedra,4:02,6
Playa Jeremi,4/25/22,5,Phaedra,4:36,0
Playa Jeremi,4/25/22,5,Phaedra,4:36,1
Playa Jeremi,4/25/22,5,Phaedra,4:27,2
Playa Jeremi,4/25/22,5,Phaedra,2:10,11
Playa Jeremi,4/25/22,5,Phaedra,3:11,0
Playa Jeremi,4/25/22,5,Phaedra,3:57,6
Playa Jeremi,4/25/22,5,Phaedra,2:50,4
Playa Jeremi,4/25/22,5,Phaedra,1:55,2
Playa Jeremi,4/25/22,5,Phaedra,1:23,15
Playa Jeremi,4/25/22,5,Phaedra,2:22,6
Playa Jeremi,4/25/22,5,Phaedra,5:10,0
Playa Jeremi,4/25/22,5,Phaedra,2:35,6
Playa Jeremi,4/25/22,5,Phaedra,2:22,7
Playa Jeremi,4/25/22,5,Phaedra,2:22,6
Playa Jeremi,4/25/22,5,Phaedra,2:59,0
Playa Jeremi,4/25/22,5,Phaedra,5:27,1
Playa Jeremi,4/25/22,5,Phaedra,4:03,13
Playa Jeremi,4/25/22,5,Phaedra,3:14,4
Playa Jeremi,4/25/22,5,Phaedra,3:32,4
Playa Jeremi,4/25/22,5,Phaedra,4:39,12
Playa Jeremi,4/25/22,5,Phaedra,4:10,14
Playa Jeremi,4/25/22,5,Phaedra,5:05,0
Playa Jeremi,4/25/22,5,Phaedra,2:42,6
Jan Kok,5/23/22,2,Cheyenna,5:42,2
Jan Kok,5/23/22,2,Cheyenna,1:52,1
Jan Kok,5/23/22,2,Cheyenna,6:44,10
Jan Kok,5/23/22,2,Cheyenna,3:09,0
Jan Kok,5/23/22,2,Cheyenna,3:07,0
Jan Kok,5/23/22,2,Cheyenna,1:17,0
Jan Kok,5/23/22,2,Cheyenna,3:01,0
Jan Kok,5/23/22,2,Cheyenna,3:08,0
Jan Kok,5/23/22,2,Cheyenna,1:36,0
Jan Kok,5/23/22,2,Pieter,0:52,0
Jan Kok,5/23/22,2,Pieter,0:52,4
Jan Kok,5/23/22,2,Pieter,2:16,0
Jan Kok,5/23/22,2,Pieter,0:23,0
Jan Kok,5/23/22,2,Pieter,0:23,0
Jan Kok,5/23/22,2,Pieter,0:09,2
Jan Kok,5/23/22,2,Pieter,1:32,0
Jan Kok,5/23/22,2,Pieter,1:52,0
Jan Kok,5/23/22,2,Pieter,4:45,1
Jan Kok,5/23/22,2,Pieter,6:22,20
Jan Kok,5/23/22,2,Pieter,0:13,0
Jan Kok,5/23/22,2,Pieter,3:34,0
Jan Kok,5/23/22,2,Pieter,6:08,1
Jan Kok,5/23/22,2,Pieter,5:35,2
Jan Kok,5/23/22,2,Pieter,5:45,1
Jan Kok,5/23/22,2,Pieter,6:08,0
Jan Kok,5/23/22,2,Pieter,6:11,1
Jan Kok,5/23/22,2,Pieter,2:01,2
Jan Kok,5/23/22,2,Pieter,6:22,1
Jan Kok,5/23/22,2,Pieter,1:42,0
Jan Kok,5/23/22,5,Cheyenna,1:29,0
Jan Kok,5/23/22,5,Cheyenna,1:29,0
Jan Kok,5/23/22,5,Cheyenna,1:29,0
Jan Kok,5/23/22,5,Cheyenna,1:29,0
Jan Kok,5/23/22,5,Cheyenna,1:29,1
Jan Kok,5/23/22,5,Cheyenna,1:29,7
Jan Kok,5/23/22,5,Cheyenna,1:29,0
Jan Kok,5/23/22,5,Cheyenna,1:29,1
Jan Kok,5/23/22,5,Cheyenna,2:54,0
Jan Kok,5/23/22,5,Cheyenna,1:29,5
